Date,Close,Volume,Open,High,Low
12/5/16,$759.36 ,4304728,$745 ,$761.49 ,$742 
12/2/16,$740.34 ,3556552,$743.40 ,$748.49 ,$736.70 
12/1/16,$743.65 ,4650761,$752.41 ,$753.37 ,$738.03 
11/30/16,$750.57 ,4607152,$762 ,$768.09 ,$750.25 
11/29/16,$762.52 ,3267884,$768 ,$769.89 ,$761.32 
11/28/16,$766.77 ,4383855,$776.99 ,$777 ,$764.24 
11/25/16,$780.37 ,1837068,$786.50 ,$786.75 ,$777.90 
11/23/16,$780.12 ,3533297,$781.73 ,$781.75 ,$773.12 
11/22/16,$785.33 ,5306588,$788.17 ,$792.40 ,$781 
11/21/16,$780 ,4600908,$766 ,$780.35 ,$765.11 
11/18/16,$760.16 ,4365888,$761 ,$767.74 ,$757.64 
11/17/16,$756.40 ,3662939,$749.32 ,$757.50 ,$748 
11/16/16,$746.49 ,3604217,$739.88 ,$749.87 ,$735.61 
11/15/16,$743.24 ,6749867,$730 ,$746.78 ,$725.99 
11/14/16,$719.07 ,7300631,$745.51 ,$746 ,$710.10 
11/11/16,$739.01 ,6610022,$735.73 ,$743.26 ,$728.90 
11/10/16,$742.38 ,12733320,$778.81 ,$778.83 ,$717.70 
11/9/16,$771.88 ,8555177,$764 ,$777.50 ,$760.09 
11/8/16,$787.75 ,3382350,$784.97 ,$791.74 ,$779.10 
11/7/16,$784.93 ,5977338,$771.64 ,$787.73 ,$770.94 
11/4/16,$755.05 ,5115398,$762.79 ,$766 ,$753.23 
11/3/16,$767.03 ,3867205,$765.05 ,$777 ,$764 
11/2/16,$765.56 ,4981311,$783.93 ,$784.75 ,$763.55 
11/1/16,$785.41 ,5300121,$799 ,$800.84 ,$776.71 
10/31/16,$789.82 ,5408996,$781.03 ,$793.70 ,$780.11 
10/28/16,$776.32 ,10832630,$782 ,$789.49 ,$774.61 
10/27/16,$818.36 ,7156567,$831.24 ,$831.72 ,$815.43 
10/26/16,$822.59 ,3985249,$832.76 ,$833.44 ,$820 
10/25/16,$835.18 ,3239776,$839.30 ,$843.09 ,$833.22 
10/24/16,$838.09 ,4052218,$824.95 ,$838.30 ,$822.21 
10/21/16,$818.99 ,2790354,$809.36 ,$819.42 ,$809 
10/20/16,$810.32 ,3148334,$813.99 ,$815.71 ,$803.10 
10/19/16,$817.69 ,2086337,$820.40 ,$820.67 ,$815.17 
10/18/16,$817.65 ,2507218,$822.11 ,$823.26 ,$815.02 
10/17/16,$812.95 ,3355137,$821.50 ,$822 ,$811.68 
10/14/16,$822.96 ,2994703,$835.08 ,$835.74 ,$822.96 
10/13/16,$829.28 ,3088844,$829 ,$831.80 ,$821.21 
10/12/16,$834.09 ,2373674,$834 ,$837.67 ,$830.10 
10/11/16,$831 ,3584648,$841.02 ,$841.29 ,$828.35 
10/10/16,$841.71 ,1819724,$843.25 ,$845.20 ,$840.27 
10/7/16,$839.43 ,2423112,$845.79 ,$845.95 ,$837.45 
10/6/16,$841.66 ,2681335,$843.70 ,$847.21 ,$840.60 
10/5/16,$844.36 ,3456636,$838 ,$845.67 ,$836.12 
10/4/16,$834.03 ,2948840,$840.91 ,$842.37 ,$830.26 
10/3/16,$836.74 ,2764010,$836 ,$839.86 ,$831.25 
9/30/16,$837.31 ,4425478,$832.61 ,$839.95 ,$832.40 
9/29/16,$829.05 ,4918973,$828.26 ,$837.50 ,$824.63 
9/28/16,$828.72 ,4418171,$818 ,$830.14 ,$817.03 
9/27/16,$816.11 ,3812930,$801.85 ,$816.64 ,$801.11 
9/26/16,$799.16 ,2649176,$801.80 ,$805.93 ,$797.15 
9/23/16,$805.75 ,2350777,$803.13 ,$807.75 ,$802.12 
9/22/16,$804.70 ,4073362,$794.27 ,$805.89 ,$794.27 
9/21/16,$789.74 ,2712733,$783.25 ,$790.69 ,$779.01 
9/20/16,$780.22 ,1932706,$776 ,$781.37 ,$776 
9/19/16,$775.10 ,2293948,$779.97 ,$781.94 ,$771 
9/16/16,$778.52 ,5495339,$773.28 ,$780.46 ,$771.66 
9/15/16,$769.69 ,3036442,$762 ,$770.87 ,$757.58 
9/14/16,$761.09 ,2529304,$762.20 ,$767.50 ,$758.85 
9/13/16,$761.01 ,3115662,$768.77 ,$769.89 ,$759.05 
9/12/16,$771.49 ,3118879,$757.35 ,$772.66 ,$756 
9/9/16,$760.14 ,4246938,$779.36 ,$781 ,$760.11 
9/8/16,$784.06 ,2027915,$783.89 ,$786.50 ,$781.44 
9/7/16,$784.48 ,2422453,$789.53 ,$790.79 ,$784.33 
9/6/16,$788.87 ,3716541,$774.04 ,$789.48 ,$770.22 
9/2/16,$772.44 ,2168238,$774.11 ,$776 ,$771.70 
9/1/16,$770.62 ,1790751,$770.90 ,$772.04 ,$766.75 
8/31/16,$769.16 ,1630792,$766.60 ,$769.64 ,$764 
8/30/16,$767.58 ,1788141,$771.05 ,$771.84 ,$765.56 
8/29/16,$771.29 ,2196156,$768.72 ,$774.98 ,$768.60 
8/26/16,$769 ,2769520,$760.05 ,$770 ,$759.80 
8/25/16,$759.22 ,1622017,$756 ,$760.56 ,$754.74 
8/24/16,$757.25 ,1742565,$763 ,$763.41 ,$755.36 
8/23/16,$762.45 ,1521747,$763.31 ,$764.70 ,$761 
8/22/16,$759.48 ,1677625,$757.50 ,$759.85 ,$752.10 
8/19/16,$757.31 ,2337567,$761.90 ,$762.49 ,$756.89 
8/18/16,$764.46 ,1458281,$764 ,$765.17 ,$760.60 
8/17/16,$764.63 ,1887316,$764.41 ,$765.22 ,$759.20 
8/16/16,$764.04 ,1601165,$768.62 ,$768.73 ,$763.82 
8/15/16,$768.49 ,2116300,$771.90 ,$772.04 ,$767.71 
8/12/16,$772.56 ,1562083,$768.46 ,$773.15 ,$768.42 
8/11/16,$771.24 ,2017239,$769.94 ,$773.75 ,$769.12 
8/10/16,$768.56 ,1601412,$769.80 ,$772.10 ,$766.19 
8/9/16,$768.31 ,1874890,$767.39 ,$772.60 ,$766.90 
8/8/16,$766.56 ,1981337,$766.81 ,$767 ,$761.02 
8/5/16,$765.98 ,2702266,$764.81 ,$768.47 ,$763.09 
8/4/16,$760.77 ,3176858,$753.70 ,$765 ,$750.35 
8/3/16,$754.64 ,3579523,$757.06 ,$758.89 ,$752.25 
8/2/16,$760.58 ,3596808,$763.81 ,$765.01 ,$757.02 
8/1/16,$767.74 ,3572321,$759.87 ,$770.50 ,$757.06 
7/29/16,$758.81 ,6763498,$765 ,$766 ,$755 
7/28/16,$752.61 ,7246871,$745.98 ,$753.36 ,$739.70 
7/27/16,$736.67 ,2871079,$737.97 ,$740.94 ,$733.86 
7/26/16,$735.59 ,2497689,$742.71 ,$743.13 ,$732.75 
7/25/16,$739.61 ,2673985,$746.55 ,$748.50 ,$735.35 
7/22/16,$744.86 ,2259345,$747.79 ,$751.28 ,$743.53 
7/21/16,$744.43 ,2315367,$747.50 ,$749.36 ,$742.79 
7/20/16,$745.72 ,2192779,$744 ,$746.25 ,$740.70 
7/19/16,$739.95 ,2210751,$732.50 ,$743.33 ,$732.31 
7/18/16,$736.07 ,2952099,$735.49 ,$741.60 ,$728.72 
7/15/16,$735.44 ,3099239,$746.55 ,$746.55 ,$734.05 
7/14/16,$741.20 ,2385498,$748.86 ,$749.04 ,$739.02 
7/13/16,$742.63 ,4130770,$746.76 ,$756.87 ,$741.25 
7/12/16,$748.21 ,5608111,$756.86 ,$757.34 ,$740.33 
7/11/16,$753.78 ,3190358,$750 ,$755.90 ,$747 
7/8/16,$745.81 ,3427197,$740.14 ,$746.10 ,$738 
7/7/16,$736.57 ,2939304,$739.33 ,$739.55 ,$731.63 
7/6/16,$737.61 ,3929890,$725.71 ,$737.77 ,$722.58 
7/5/16,$728.10 ,2426204,$722.80 ,$729.56 ,$719.61 
7/1/16,$725.68 ,2918061,$717.32 ,$728 ,$716.54 
6/30/16,$715.62 ,2843622,$717.20 ,$719.37 ,$712.54 
6/29/16,$715.60 ,3065364,$715.75 ,$719.50 ,$713.54 
6/28/16,$707.95 ,4032509,$700 ,$708 ,$698.17 
6/27/16,$691.36 ,5571322,$692.01 ,$696.82 ,$682.12 
6/24/16,$698.96 ,7613808,$693 ,$712.53 ,$692.20 
6/23/16,$722.08 ,2808909,$715.50 ,$722.12 ,$712.50 
6/22/16,$710.60 ,2255233,$716.58 ,$717 ,$707.57 
6/21/16,$715.82 ,2111948,$715.72 ,$718.40 ,$712.72 
6/20/16,$714.01 ,3673116,$713.50 ,$721.31 ,$710.81 
6/17/16,$706.39 ,5863150,$718.19 ,$718.20 ,$699.18 
6/16/16,$717.51 ,3094837,$712.05 ,$718 ,$705.30 
6/15/16,$714.26 ,2705287,$722 ,$722.56 ,$713.35 
6/14/16,$719.30 ,2499062,$712.33 ,$720.81 ,$712.27 
6/13/16,$715.24 ,3349654,$714.01 ,$721.99 ,$711.16 
6/10/16,$717.91 ,3420884,$722.35 ,$724.98 ,$714.21 
6/9/16,$727.65 ,2169259,$723.10 ,$728.91 ,$722.30 
6/8/16,$726.64 ,2221777,$726.40 ,$729.42 ,$721.60 
6/7/16,$723.74 ,2730693,$729.89 ,$730 ,$720.55 
6/6/16,$726.73 ,2695531,$726.50 ,$731.50 ,$724.42 
6/3/16,$725.54 ,3362610,$726.74 ,$727 ,$718.43 
6/2/16,$728.24 ,3022321,$720.97 ,$728.28 ,$715.50 
6/1/16,$719.44 ,3260486,$720.90 ,$726.43 ,$718.22 
5/31/16,$722.79 ,3612510,$712.33 ,$724.23 ,$711.32 
5/27/16,$712.24 ,2247612,$715 ,$716.60 ,$711.10 
5/26/16,$714.91 ,2441497,$708.33 ,$715 ,$707.29 
5/25/16,$708.35 ,3269475,$708 ,$710.86 ,$705.52 
5/24/16,$704.20 ,3026450,$698.01 ,$707.50 ,$698 
5/23/16,$696.75 ,2586909,$704.25 ,$706 ,$696.42 
5/20/16,$702.80 ,2875429,$701.05 ,$707.24 ,$700 
5/19/16,$698.52 ,3022212,$691.88 ,$699.40 ,$689.56 
5/18/16,$697.45 ,4277735,$689.56 ,$702.54 ,$688.76 
5/17/16,$695.27 ,5102768,$709.90 ,$714.47 ,$693.91 
5/16/16,$710.66 ,5431729,$710.13 ,$713.25 ,$700.28 
5/13/16,$709.92 ,4750859,$714.64 ,$719.25 ,$706.51 
5/12/16,$717.93 ,5038030,$717.38 ,$722.45 ,$711.51 
5/11/16,$713.23 ,7327956,$705.79 ,$719 ,$701.65 
5/10/16,$703.07 ,6093507,$694 ,$704.55 ,$693.50 
5/9/16,$679.75 ,3974324,$673.95 ,$686.98 ,$671.41 
5/6/16,$673.95 ,4362455,$656.05 ,$676.95 ,$656.01 
5/5/16,$659.09 ,4877179,$673.31 ,$676.49 ,$656 
5/4/16,$670.90 ,4631988,$662.59 ,$674 ,$662.14 
5/3/16,$671.32 ,4917284,$677.36 ,$680.30 ,$670.43 
5/2/16,$683.85 ,6567445,$663.92 ,$685.50 ,$662.03 
4/29/16,$659.59 ,10303510,$666 ,$669.98 ,$654 
4/28/16,$602 ,7631449,$615.54 ,$626.80 ,$599.20 
4/27/16,$606.57 ,4058455,$611.80 ,$615.95 ,$601.28 
4/26/16,$616.88 ,2507082,$626.17 ,$626.75 ,$614.88 
4/25/16,$626.20 ,2680835,$616.61 ,$626.98 ,$616.25 
4/22/16,$620.50 ,5081401,$624.47 ,$628.25 ,$611.56 
4/21/16,$631 ,2569681,$631 ,$637.82 ,$628.50 
4/20/16,$632.99 ,2603048,$630 ,$636.55 ,$623 
4/19/16,$627.90 ,4054469,$637.14 ,$638.01 ,$620.80 
4/18/16,$635.35 ,4351587,$625.35 ,$637.64 ,$624.96 
4/15/16,$625.89 ,2883933,$621.92 ,$626.77 ,$618.11 
4/14/16,$620.75 ,3508881,$615.07 ,$624.38 ,$615.07 
4/13/16,$614.82 ,4224742,$607.68 ,$616.81 ,$605.29 
4/12/16,$603.17 ,2637241,$598.40 ,$604.06 ,$592.31 
4/11/16,$595.93 ,2700997,$596.14 ,$604 ,$594.91 
4/8/16,$594.60 ,2590326,$594.32 ,$597.86 ,$589 
4/7/16,$591.43 ,3185912,$598.76 ,$599.60 ,$589.08 
4/6/16,$602.08 ,2846646,$587.52 ,$602.39 ,$587.50 
4/5/16,$586.14 ,2279713,$590.77 ,$593.47 ,$585.25 
4/4/16,$593.19 ,2469551,$599 ,$599.50 ,$590.55 
4/1/16,$598.50 ,2914176,$590.49 ,$599.03 ,$588.30 
3/31/16,$593.64 ,2679930,$599.28 ,$600.75 ,$592.21 
3/30/16,$598.69 ,3888192,$596.71 ,$603.24 ,$595 
3/29/16,$593.86 ,4246662,$580.15 ,$595.85 ,$576.50 
3/28/16,$579.87 ,3121139,$584.40 ,$584.75 ,$575.56 
3/24/16,$582.95 ,5155728,$567.11 ,$583.55 ,$567.08 
3/23/16,$569.63 ,3978088,$561 ,$572.48 ,$558.10 
3/22/16,$560.48 ,3997376,$545.11 ,$562.76 ,$545.05 
3/21/16,$553.98 ,5151552,$548.91 ,$555.24 ,$538.58 
3/18/16,$552.08 ,7293341,$560.94 ,$562.33 ,$546.09 
3/17/16,$559.44 ,5919980,$569.51 ,$571.40 ,$555.01 
3/16/16,$574.27 ,3515329,$576.64 ,$581.32 ,$571.14 
3/15/16,$577.02 ,3870822,$571 ,$581.52 ,$567 
3/14/16,$573.37 ,3453040,$567 ,$576.89 ,$563.05 
3/11/16,$569.61 ,3769218,$566.95 ,$570.06 ,$562.73 
3/10/16,$558.93 ,3917562,$566.74 ,$567 ,$547.90 
3/9/16,$559.47 ,4374825,$559.56 ,$560.35 ,$550.13 
3/8/16,$560.26 ,4727151,$557.87 ,$571.35 ,$554.74 
3/7/16,$562.80 ,4928519,$573.54 ,$573.63 ,$555.55 
3/4/16,$575.14 ,3413742,$581.07 ,$581.40 ,$571.07 
3/3/16,$577.49 ,2737763,$577.96 ,$579.87 ,$573.11 
3/2/16,$580.21 ,4579461,$581.75 ,$585 ,$573.70 
3/1/16,$579.04 ,5024654,$556.29 ,$579.25 ,$556 
2/29/16,$552.52 ,4140465,$554 ,$564.81 ,$552.51 
2/26/16,$555.23 ,4870280,$560.12 ,$562.50 ,$553.17 
2/25/16,$555.15 ,4521887,$555.52 ,$559.39 ,$545.29 
2/24/16,$554.04 ,6222914,$545.75 ,$554.27 ,$533.15 
2/23/16,$552.94 ,4046481,$555.55 ,$556.91 ,$545.33 
2/22/16,$559.50 ,5555615,$542.20 ,$560.65 ,$541.08 
2/19/16,$534.90 ,4972834,$520.71 ,$535.95 ,$515.35 
2/18/16,$525 ,4733213,$541.19 ,$541.20 ,$523.73 
2/17/16,$534.10 ,4820780,$528.74 ,$537.48 ,$519.39 
2/16/16,$521.10 ,5112648,$519.48 ,$524.45 ,$511.66 
2/12/16,$507.08 ,5371180,$510.70 ,$516.75 ,$501.49 
2/11/16,$503.82 ,7390411,$491.17 ,$509.30 ,$484 
2/10/16,$490.48 ,6763135,$491.76 ,$504.66 ,$486 
2/9/16,$482.07 ,7055921,$478.01 ,$498.38 ,$474 
2/8/16,$488.10 ,9816331,$486.47 ,$493.50 ,$475.21 
2/5/16,$502.13 ,9683685,$529.28 ,$529.45 ,$499.19 
2/4/16,$536.26 ,6190328,$525 ,$538.99 ,$519.22 
2/3/16,$531.07 ,10043300,$553.50 ,$556 ,$521.90 
2/2/16,$552.10 ,6297634,$570 ,$571.56 ,$550.09 
2/1/16,$574.81 ,6337926,$578.15 ,$581.80 ,$570.31 
1/29/16,$587 ,14666690,$571.98 ,$593 ,$570 
1/28/16,$635.35 ,13639700,$608.37 ,$638.06 ,$597.55 
1/27/16,$583.35 ,5103760,$601.99 ,$603.39 ,$578.78 
1/26/16,$601.25 ,3755042,$603.45 ,$604.50 ,$590.38 
1/25/16,$596.53 ,4386098,$597.99 ,$608.50 ,$594.56 
1/22/16,$596.38 ,5104594,$588.73 ,$600.10 ,$584.11 
1/21/16,$575.02 ,4937346,$573.58 ,$588.81 ,$568.22 
1/20/16,$571.77 ,7957643,$564.36 ,$578.45 ,$547.18 
1/19/16,$574.48 ,4801408,$577.09 ,$584 ,$566.45 
1/15/16,$570.18 ,7776868,$572.24 ,$584.62 ,$565.30 
1/14/16,$593 ,7225454,$580.25 ,$602.25 ,$569.88 
1/13/16,$581.81 ,7643288,$620.88 ,$620.88 ,$579.16 
1/12/16,$617.89 ,4705651,$625.25 ,$625.99 ,$612.24 
1/11/16,$617.74 ,4874135,$612.48 ,$619.85 ,$598.57 
1/8/16,$607.05 ,5502757,$619.66 ,$624.14 ,$606 
1/7/16,$607.94 ,7040886,$621.80 ,$630 ,$605.21 
1/6/16,$632.65 ,5319526,$622 ,$639.79 ,$620.31 
1/5/16,$633.79 ,5814063,$646.86 ,$646.91 ,$627.65 
1/4/16,$636.99 ,9301459,$656.29 ,$657.72 ,$627.51 
12/31/15,$675.89 ,3745197,$686.08 ,$687.75 ,$675.89 
12/30/15,$689.07 ,3515318,$691.89 ,$695.49 ,$686.38 
12/29/15,$693.97 ,5729914,$677.98 ,$696.44 ,$677.89 
12/28/15,$675.20 ,3778019,$665.56 ,$675.50 ,$665.50 
12/24/15,$662.79 ,1092970,$663.35 ,$664.68 ,$660.60 
12/23/15,$663.70 ,2717739,$666.50 ,$666.60 ,$656.63 
12/22/15,$663.15 ,2666245,$666.83 ,$668.49 ,$659.26 
12/21/15,$664.51 ,3219507,$668.50 ,$669.90 ,$658.93 
12/18/15,$664.14 ,6817065,$668.65 ,$676.84 ,$664.13 
12/17/15,$670.65 ,3672133,$680 ,$682.50 ,$670.65 
12/16/15,$675.77 ,3955385,$663.56 ,$677.35 ,$659.32 
12/15/15,$658.64 ,4743133,$665.03 ,$671.50 ,$657.35 
12/14/15,$657.91 ,4340805,$641.75 ,$658.59 ,$635.27 
12/11/15,$640.15 ,5459737,$651.23 ,$657.88 ,$639.62 
12/10/15,$662.32 ,3446523,$665.59 ,$668.53 ,$659.56 
12/9/15,$664.79 ,5150488,$678 ,$679 ,$655.68 
12/8/15,$677.33 ,3646397,$663.13 ,$679.99 ,$659.79 
12/7/15,$669.83 ,3730440,$674.74 ,$675.46 ,$660.50 
12/4/15,$672.64 ,4532424,$666 ,$674.78 ,$661.40 
12/3/15,$666.25 ,5058428,$679.44 ,$682.79 ,$661.48 
12/2/15,$676.01 ,4265404,$681 ,$684.82 ,$674.25 
12/1/15,$679.06 ,4747651,$673.75 ,$681 ,$667.86 
11/30/15,$664.80 ,5492054,$675.90 ,$681.29 ,$664.60 
11/27/15,$673.26 ,1966801,$680.80 ,$680.99 ,$672.10 
11/25/15,$675.34 ,2690424,$675 ,$679.70 ,$671.24 
11/24/15,$671.15 ,4536359,$674.14 ,$675.80 ,$661.21 
11/23/15,$678.99 ,4377862,$671.50 ,$682.77 ,$668.45 
11/20/15,$668.45 ,3872690,$667.94 ,$668.87 ,$657.57 
11/19/15,$661.27 ,4702856,$664.99 ,$672.86 ,$659 
11/18/15,$663.54 ,4414554,$646.51 ,$664.88 ,$646.37 
11/17/15,$643.30 ,4317848,$650.65 ,$653.25 ,$641 
11/16/15,$647.81 ,7425083,$640.92 ,$649.99 ,$622.29 
11/13/15,$642.35 ,6242100,$663.57 ,$667 ,$640.45 
11/12/15,$665.60 ,4267454,$673 ,$675.64 ,$664.22 
11/11/15,$673.25 ,5378403,$663.25 ,$675.96 ,$663.25 
11/10/15,$659.68 ,3478282,$651.01 ,$660 ,$647.26 
11/9/15,$655.49 ,4042991,$658.65 ,$661.96 ,$647.85 
11/6/15,$659.37 ,4088119,$655 ,$662.26 ,$652 
11/5/15,$655.65 ,4721977,$647.10 ,$657 ,$643.09 
11/4/15,$640.95 ,4836452,$627.76 ,$645.93 ,$627.35 
11/3/15,$625.31 ,3244640,$629.53 ,$629.89 ,$622 
11/2/15,$628.35 ,2811340,$627.13 ,$628.63 ,$620.41 
10/30/15,$625.90 ,3871136,$626.01 ,$630.72 ,$625.28 
10/29/15,$626.55 ,3861249,$617.70 ,$627.54 ,$615.39 
10/28/15,$617.10 ,3916263,$612.30 ,$617.23 ,$609.50 
10/27/15,$611.01 ,3740923,$608.60 ,$614.71 ,$605.53 
10/26/15,$608.61 ,4266364,$602.30 ,$609.85 ,$596.29 
10/23/15,$599.03 ,10682230,$617.68 ,$619.45 ,$595.36 
10/22/15,$563.91 ,7586947,$562.70 ,$569.15 ,$556.67 
10/21/15,$555.77 ,3354070,$563.87 ,$565.25 ,$552.52 
10/20/15,$560.88 ,4341325,$572 ,$573 ,$555.28 
10/19/15,$573.15 ,4342881,$570.76 ,$579 ,$567.38 
10/16/15,$570.76 ,4307995,$565.27 ,$570.94 ,$560.31 
10/15/15,$562.44 ,4927031,$547.75 ,$563 ,$547 
10/14/15,$544.83 ,3573734,$551.34 ,$552.25 ,$539.68 
10/13/15,$548.90 ,2933013,$546.26 ,$553.20 ,$543.10 
10/12/15,$550.19 ,2772781,$539.96 ,$550.82 ,$539.80 
10/9/15,$539.80 ,3533043,$534.48 ,$541.79 ,$530.27 
10/8/15,$533.16 ,4666489,$536.71 ,$539.39 ,$519.89 
10/7/15,$541.94 ,3807102,$541.79 ,$542 ,$529 
10/6/15,$537.48 ,4541673,$545.50 ,$551.50 ,$533.33 
10/5/15,$543.68 ,3383967,$536.99 ,$545.91 ,$536 
10/2/15,$532.54 ,4592095,$512.99 ,$532.60 ,$508.10 
10/1/15,$520.72 ,3744188,$511 ,$520.80 ,$506 
9/30/15,$511.89 ,3996159,$505.44 ,$512.80 ,$501.67 
9/29/15,$496.07 ,4455453,$506 ,$511.48 ,$490.50 
9/28/15,$504.06 ,5416847,$520.02 ,$520.28 ,$494.33 
9/25/15,$524.25 ,3922075,$542.57 ,$542.80 ,$521.40 
9/24/15,$533.75 ,3494202,$530.55 ,$534.56 ,$522.87 
9/23/15,$536.07 ,2233675,$538.30 ,$541.21 ,$534 
9/22/15,$538.40 ,3833073,$539.71 ,$543.55 ,$532.66 
9/21/15,$548.39 ,3276266,$544.33 ,$549.78 ,$539.59 
9/18/15,$540.26 ,6154510,$534.62 ,$546.24 ,$531.35 
9/17/15,$538.87 ,4146066,$526.98 ,$546.97 ,$526.57 
9/16/15,$527.39 ,2249062,$521.98 ,$528.30 ,$518.52 
9/15/15,$522.37 ,2849063,$523.25 ,$527.92 ,$517.20 
9/14/15,$521.38 ,3127206,$529.44 ,$532.45 ,$518.58 
9/11/15,$529.44 ,3224850,$521.07 ,$529.44 ,$520.61 
9/10/15,$522.24 ,2568076,$515.15 ,$526.13 ,$514.78 
9/9/15,$516.89 ,4348685,$524 ,$529.95 ,$515.06 
9/8/15,$517.54 ,3805809,$508.69 ,$518.35 ,$508.51 
9/4/15,$499 ,2687005,$497.65 ,$502.85 ,$495.64 
9/3/15,$504.72 ,3143336,$514.50 ,$515.84 ,$502.57 
9/2/15,$510.55 ,3693798,$505.09 ,$510.86 ,$497.72 
9/1/15,$496.54 ,3850262,$499.14 ,$510 ,$493.43 
8/31/15,$512.89 ,2995288,$516.44 ,$519.41 ,$509.07 
8/28/15,$518.01 ,2744599,$517.50 ,$521.50 ,$513.04 
8/27/15,$518.37 ,6094488,$513.71 ,$522.69 ,$507.26 
8/26/15,$500.77 ,6336253,$484.02 ,$503.72 ,$478.76 
8/25/15,$466.37 ,5663689,$487.49 ,$489.44 ,$466.25 
8/24/15,$463.37 ,10073890,$463.58 ,$489.76 ,$451 
8/21/15,$494.47 ,6699569,$507.36 ,$512.33 ,$494.47 
8/20/15,$515.78 ,4396219,$530.39 ,$533.25 ,$515.77 
8/19/15,$532.92 ,2319977,$533.74 ,$537.25 ,$529 
8/18/15,$535.02 ,2070178,$535.04 ,$539.49 ,$533 
8/17/15,$535.22 ,2578646,$531.29 ,$538.74 ,$527.12 
8/14/15,$531.52 ,1992026,$528.25 ,$534.11 ,$528.25 
8/13/15,$529.66 ,2889732,$527.37 ,$534.66 ,$525.48 
8/12/15,$525.91 ,4013276,$523.75 ,$527.50 ,$513.06 
8/11/15,$527.46 ,2671531,$523.65 ,$528.98 ,$522 
8/10/15,$524 ,2608601,$528.52 ,$532.28 ,$523 
8/7/15,$522.62 ,3961597,$529.16 ,$529.46 ,$518.21 
8/6/15,$529.46 ,3814499,$539.30 ,$542.74 ,$527.52 
8/5/15,$537.01 ,2887675,$538.80 ,$539.14 ,$534.12 
8/4/15,$531.90 ,2926462,$529.69 ,$536.95 ,$529.16 
8/3/15,$535.03 ,3004564,$537.45 ,$540.44 ,$529.36 
7/31/15,$536.15 ,2980011,$539.09 ,$542.84 ,$534.52 
7/30/15,$536.76 ,3738558,$527.65 ,$539.20 ,$524.29 
7/29/15,$529 ,3742816,$530.92 ,$532.97 ,$525.02 
7/28/15,$526.03 ,5265864,$536 ,$536.39 ,$523.12 
7/27/15,$531.41 ,7485538,$527.75 ,$544.95 ,$526.60 
7/24/15,$529.42 ,21854940,$578.99 ,$580.57 ,$529.35 
7/23/15,$482.18 ,8904893,$491.66 ,$491.66 ,$475.70 
7/22/15,$488.27 ,3098513,$485.99 ,$492.50 ,$484.90 
7/21/15,$488 ,3160014,$487.90 ,$488.88 ,$482.55 
7/20/15,$488.10 ,4737976,$492.57 ,$493.20 ,$485.40 
7/17/15,$483.01 ,4927238,$477.70 ,$485.42 ,$477.25 
7/16/15,$475.48 ,4081118,$465.50 ,$475.88 ,$464.80 
7/15/15,$461.19 ,2983710,$463.04 ,$464.70 ,$460.20 
7/14/15,$465.57 ,4730098,$462.32 ,$469.60 ,$458.16 
7/13/15,$455.57 ,3946441,$448.29 ,$457.87 ,$447.54 
7/10/15,$443.51 ,2398160,$440.49 ,$444.72 ,$439 
7/9/15,$434.39 ,2266851,$434.90 ,$438.72 ,$434.15 
7/8/15,$429.70 ,2380426,$434.35 ,$435.99 ,$428.83 
7/7/15,$436.72 ,3453557,$435.68 ,$437.73 ,$425.57 
7/6/15,$436.04 ,1902889,$435.23 ,$439.73 ,$433.52 
7/2/15,$437.71 ,1341938,$437 ,$438.20 ,$433.48 
7/1/15,$437.39 ,1985409,$439.35 ,$440 ,$435.58 
6/30/15,$434.09 ,2595616,$434.20 ,$435.57 ,$430.46 
6/29/15,$429.86 ,2745119,$434.98 ,$437 ,$429 
6/26/15,$438.10 ,2623536,$441.76 ,$443.49 ,$435.06 
6/25/15,$440.10 ,2236818,$438.07 ,$443.47 ,$436.39 
6/24/15,$440.84 ,2619568,$444.97 ,$446.47 ,$440.23 
6/23/15,$445.99 ,3239099,$435.59 ,$447.04 ,$433.69 
6/22/15,$436.29 ,1768342,$437 ,$439.24 ,$434.18 
6/19/15,$434.92 ,4491439,$440.26 ,$444.99 ,$433.24 
6/18/15,$439.39 ,3374401,$430.30 ,$439.73 ,$429.41 
6/17/15,$427.81 ,2184858,$428.36 ,$431.35 ,$424.75 
6/16/15,$427.26 ,2296924,$424.15 ,$427.97 ,$422.67 
6/15/15,$423.67 ,2048590,$427.66 ,$428.05 ,$422.64 
6/12/15,$429.92 ,2052699,$431.25 ,$432.36 ,$428.26 
6/11/15,$432.97 ,2921969,$432.29 ,$438.89 ,$431.47 
6/10/15,$430.77 ,2170425,$426.46 ,$432.20 ,$425.66 
6/9/15,$425.48 ,2286910,$422.96 ,$427.49 ,$419.14 
6/8/15,$423.50 ,2171525,$425.62 ,$426.80 ,$421.43 
6/5/15,$426.95 ,1905461,$429.66 ,$430.80 ,$426.50 
6/4/15,$430.78 ,2508063,$434.40 ,$436.76 ,$429.26 
6/3/15,$436.59 ,2726798,$434.40 ,$438.39 ,$432.75 
6/2/15,$430.99 ,1669803,$430.07 ,$433.23 ,$426.25 
6/1/15,$430.92 ,2251885,$430.40 ,$433.16 ,$426.20 
5/29/15,$429.23 ,3014703,$427.23 ,$432.50 ,$427.23 
